"SurveyID","nb_species","aesthe_survey_pres","aesthe_survey_abund","aesthe_SR_survey","nb_sp_pos_survey","nb_sp_neg_survey"
"912343287",71,2922.86706800565,3184.60563242947,2831.31372136695,29,42
"912343288",33,2358.7493897184,2467.91986292447,2420.89448855093,10,23
"912343289",67,2755.55927116719,2770.60387025676,2797.95380131742,21,46
"912343290",29,2527.6173732988,2570.88909040091,2357.79423966008,9,20
"912343291",34,2285.29426136905,2483.66536838871,2435.71163614839,11,23
"912343292",58,3141.28386453924,2989.69783689953,2716.66249357165,19,39
"912343293",46,2545.3914948091,2503.56875468393,2590.94954296761,18,28
"912343294",57,2982.63273520858,2839.35587115426,2707.02236739438,19,38
"912343295",46,2630.28308650543,2226.10359690114,2590.94954296761,20,26
"912343296",50,2461.68713914677,2025.8305177809,2635.48551585152,21,29
"912343297",53,2578.90597188296,1980.84196331096,2667.061866114,21,32
"912343298",44,2833.75104150182,2706.1602549528,2567.51523707907,16,28
"912343299",52,2648.90434959101,2717.82107991133,2656.6981055205,16,36
"912343300",41,2589.62118408167,2770.61616694163,2530.72175773865,13,28
"912343301",59,2804.52842013371,2765.9902055146,2726.17127719361,13,46
"912343302",60,2512.94670892042,2669.12120398668,2735.5526890818,18,42
"912343303",43,2603.04217997689,2214.17939670731,2555.47878346624,14,29
"912343304",40,2728.68795860132,3229.28793279385,2517.98110851286,14,26
"912343305",60,2722.60660964462,2772.95439267665,2735.5526890818,22,38
"912343306",42,2688.54077309197,2649.48320203682,2543.21752514954,16,26
"912343307",47,2675.362696426,2657.81113214002,2602.36394728806,20,27
"912343308",56,2645.62661122416,2666.603204101,2697.24673169728,20,36
"912343309",53,2825.48808775727,2464.62304515136,2667.061866114,17,36
"912343310",41,2594.29695956397,2512.60329426571,2530.72175773865,10,31
"912343311",41,2798.56449179108,2542.13791045279,2530.72175773865,14,27
"912343312",58,2939.27322479864,2589.45228242743,2716.66249357165,18,40
"912343313",62,2945.27341823632,2321.71592853625,2753.94837323248,23,39
"912343314",33,2754.72498672495,3105.48554259312,2420.89448855093,13,20
"912343315",27,2748.65763088007,2995.83844176487,2323.60649590586,10,17
"912343316",48,2335.23650918413,2036.4439973625,2613.58673801098,17,31
"912343317",44,2419.08222882255,2067.59568970607,2567.51523707907,15,29
"912343318",56,2878.16555226845,2518.83281054043,2697.24673169728,28,28
"912343319",57,2919.76712043267,2695.62364528545,2707.02236739438,29,28
"912343320",40,2519.52984621158,2522.3679116631,2517.98110851286,13,27
"912343321",51,2776.51870350726,2680.20042059319,2646.17454577679,18,33
"912343322",45,2529.94022856594,2721.89289378903,2579.33597919865,13,32
"912343323",36,2596.53015420262,2697.25303390724,2464.33502634194,10,26
"912343324",67,2361.31691388828,2382.40631409947,2797.95380131742,21,46
"912343325",50,2348.9009788585,1769.62343750827,2635.48551585152,14,36
"912343326",64,3023.366118881,2900.33870196537,2771.87783482774,25,39
"912343327",68,3032.44379468081,2864.53220688609,2806.43931339586,19,49
"912343328",55,2846.02080004633,2827.81080011348,2687.33120998132,18,37
"912343329",51,2868.08226362056,3049.41323634804,2646.17454577679,19,32
"912343330",56,3075.02673169672,3013.88496610994,2697.24673169728,26,30
"912343331",37,2551.62420181389,2915.79364365517,2478.17471526668,18,19
"912343332",51,2648.60509580942,2682.06974101874,2646.17454577679,20,31
"912343333",45,2704.54351307682,2597.69287971142,2579.33597919865,15,30
"912343334",51,2740.30826751979,2564.78816371742,2646.17454577679,23,28
"912343335",56,2772.9547442985,3087.49767703162,2697.24673169728,22,34
"912343336",52,2449.34098469328,2182.18520805443,2656.6981055205,20,32
"912343337",55,2343.17667399563,2191.29622605175,2687.33120998132,18,37
"912343338",49,2568.16611269897,2393.62083764768,2624.62502504328,17,32
"912343339",61,2524.55842807938,2277.68456761136,2744.81051624266,19,42
"912343340",70,3042.9613004362,2758.60741447001,2823.11677003184,27,43
"912343341",60,2663.89289417016,2642.43167455795,2735.5526890818,23,37
"912343342",60,2449.1309339992,1921.13375277716,2735.5526890818,22,38
"912343343",53,2679.35109727136,2107.11781712006,2667.061866114,23,30
"912343344",52,2614.17787798565,2651.1479429717,2656.6981055205,19,33
"912343345",57,2516.85184814368,2635.74241652158,2707.02236739438,19,38
"912343346",64,2660.88181688381,2754.17724955421,2771.87783482774,20,44
"912343347",56,2358.34802229332,2535.25139942996,2697.24673169728,24,32
"912343348",75,2818.9039196283,3199.91163292405,2863.21031780169,23,52
"912343349",59,2717.60988965901,2551.21950138711,2726.17127719361,21,38
"912343350",70,2763.89919962612,2123.70959351782,2823.11677003184,23,47
"912343351",74,2403.98427337812,2238.4495138034,2855.36548874306,23,51
"912343352",42,2243.63146883518,1758.19383810737,2543.21752514954,15,27
"912343353",28,2332.53447939122,1888.96322613927,2340.94327947849,13,15
"912343354",55,3105.56739211262,2817.30407760117,2687.33120998132,20,35
"912343355",38,2644.88206165442,2770.77055590356,2491.71993967651,15,23
"912343356",46,2741.65808030418,2755.78301114932,2590.94954296761,26,20
"912343357",48,3117.98931994802,2810.52205901933,2613.58673801098,21,27
"912343358",40,1930.52240582109,1018.37139393526,2517.98110851286,15,25
"912343359",40,1870.06497953912,781.646930776891,2517.98110851286,11,29
"912343361",25,1899.13988125644,1694.77990422595,2287.34065519221,7,18
"912343363",20,1963.9460308263,1992.97922005214,2185.35845629437,4,16
"912343364",16,1928.25434373378,1988.2588935221,2087.92318348224,3,13
"912343366",11,1773.97109623888,1668.25497363002,1933.98659929558,3,8
"912343367",9,1793.83468215915,1811.03272259009,1856.26587460569,3,6
"912343370",13,1841.71269642301,1794.56207943974,2001.16379457045,2,11
"912343371",15,1857.16446016287,1654.4335344541,2060.56118614118,3,12
"912343372",11,1855.16731344243,1784.80613149553,1933.98659929558,3,8
"912343373",23,2043.80589298106,2007.52850598913,2248.68783741607,8,15
"912343374",19,1993.57468877662,2056.51120126893,2162.56636020013,5,14
"912343375",17,1889.85095964321,1836.48039891673,2113.95669457394,5,12
"912343376",13,1881.31056310561,1800.06202760938,2001.16379457045,4,9
"912343378",21,1901.58359767419,1573.64326720998,2207.26116887512,4,17
"912343379",21,1929.85097418783,1665.70421615084,2207.26116887512,5,16
"912343380",18,1849.00661305599,1638.69368378593,2138.79896507223,6,12
"912343381",17,1810.7226922361,1711.00628973489,2113.95669457394,6,11
"912343382",22,2031.16982966671,2009.01028481384,2228.3491786518,6,16
"912343383",19,1948.63040334577,1804.56893447093,2162.56636020013,5,14
"912343384",25,1914.85984692804,1214.32012293321,2287.34065519221,5,20
"912343385",17,2052.17641583762,2033.22627894499,2113.95669457394,3,14
"912343389",18,1971.07160146356,1755.56326299691,2138.79896507223,3,15
"912343390",4,1578.66879064673,1543.97874527994,1572.73281143487,1,3
"912343391",3,1412.63814391331,1424.38293931067,1482.92019466158,1,2
"912343392",5,1587.71773281963,1517.3661201617,1646.12614877363,1,4
"912343393",3,1452.43772794921,1414.00652572642,1482.92019466158,1,2
"912343394",7,1723.69238247194,1704.85901593404,1763.32076508842,1,6
"912343395",14,1880.83051587598,1721.35188595775,2031.70713799962,3,11
"912343399",16,1752.26977502025,1443.4653374198,2087.92318348224,2,14
"912343407",58,2701.5356855292,2947.21439696999,2716.66249357165,16,42
"912343408",50,2619.22311675381,2718.06357639394,2635.48551585152,20,30
"912343409",57,2876.13016857612,3157.32961373461,2707.02236739438,17,40
"912343410",55,2938.77727580041,2922.40354261511,2687.33120998132,16,39
"912343411",50,2538.27947736348,2522.35715954979,2635.48551585152,19,31
"912343412",49,2974.23975465294,3410.07395975235,2624.62502504328,15,34
"912343414",61,3078.17871397342,3281.19214109878,2744.81051624266,21,40
"912343415",53,2661.33076896099,2249.36731908658,2667.061866114,17,36
"912343416",57,3161.78374514377,3198.65510525648,2707.02236739438,20,37
"912343417",51,2746.71033104516,2361.88655841291,2646.17454577679,13,38
"912343418",48,3154.54547671034,3170.41225410464,2613.58673801098,17,31
"912343419",37,2372.32988635133,2292.25859827979,2478.17471526668,19,18
"912343420",32,2382.72119491727,2097.34874178351,2405.71569249515,14,18
"912343421",22,1975.93898047961,1717.38777500822,2228.3491786518,9,13
"912343422",40,2314.1809198915,2199.49570817436,2517.98110851286,14,26
"912343423",62,2905.98256028871,2579.2423476963,2753.94837323248,20,42
"912343424",51,3031.8118766553,3039.45163028684,2646.17454577679,14,37
"912343425",54,2654.39538069464,2148.73046721488,2677.2712016452,17,37
"912343426",40,2193.07515708789,2044.27356087498,2517.98110851286,13,27
"912343427",47,2623.643401481,2398.21264101349,2602.36394728806,16,31
"912343428",45,2546.16115318053,2228.91717511724,2579.33597919865,18,27
"912343429",52,2342.18056397851,2116.04764902624,2656.6981055205,20,32
"912343431",33,2313.6856651833,1932.39924552327,2420.89448855093,13,20
"912343432",38,2548.26540383557,1997.63462748558,2491.71993967651,17,21
"912343433",43,2341.76227124501,1909.71239212011,2555.47878346624,19,24
"912343434",49,2431.03457974696,1778.42257721992,2624.62502504328,22,27
"912343439",21,1998.54738913589,1799.44568759162,2207.26116887512,3,18
"912343444",18,1923.73181392916,1889.64692237266,2138.79896507223,4,14
"912343445",16,1814.64142747857,1621.6784568353,2087.92318348224,3,13
"912343448",13,1767.79484254951,1645.35721197713,2001.16379457045,2,11
"912343453",19,1921.38720494209,1487.76846583357,2162.56636020013,4,15
"912343457",14,1880.91719667109,1783.43124804113,2031.70713799962,2,12
"912343458",14,1777.01115947825,1507.52930836038,2031.70713799962,4,10
"912343461",21,1772.59399819162,1294.14304962145,2207.26116887512,4,17
"912343464",20,1932.32534328786,1754.42107025987,2185.35845629437,5,15
"912343469",23,2059.10077908035,1913.26562515945,2248.68783741607,5,18
"912343470",19,1949.26623515169,1824.73555496898,2162.56636020013,5,14
"912343473",22,1848.58302057755,1466.35033386174,2228.3491786518,5,17
"912343481",24,2073.23717307441,1830.74688476783,2268.33468283819,3,21
"912343484",16,1786.11307830333,1741.38285745682,2087.92318348224,3,13
"912343485",14,1937.15106044719,1828.25181125528,2031.70713799962,3,11
"912343486",21,1863.918699926,1593.92389841297,2207.26116887512,2,19
"912343487",25,1888.52389485645,1855.06218937469,2287.34065519221,6,19
"912343488",37,2321.55617783191,2240.08282877016,2478.17471526668,11,26
"912343489",61,2613.73480113511,2951.79413696906,2744.81051624266,21,40
"912343522",7,1689.8768842712,1683.18257078002,1763.32076508842,3,4
"912343534",14,1869.14612093302,1745.67652024147,2031.70713799962,3,11
"912343548",12,1868.08626977295,1745.35855880188,1968.69006049611,2,10
"912343549",17,1965.77090403618,1832.93546302811,2113.95669457394,4,13
"912343551",3,1447.9021784562,1400.30898294445,1482.92019466158,2,1
"912343552",6,1672.82141838193,1561.35304368992,1708.62817714657,3,3
"912343748",40,2657.85232053947,2518.21705204836,2517.98110851286,16,24
"912343749",51,2599.61455622066,2165.85924668096,2646.17454577679,13,38
"912343750",67,2673.91248166492,2548.36243649708,2797.95380131742,21,46
"912343751",47,2921.19134516292,2904.43480825312,2602.36394728806,18,29
"912343752",54,3057.64104213977,2929.14969429181,2677.2712016452,23,31
"912343753",56,3053.13697496147,2984.12446685686,2697.24673169728,17,39
"912343754",49,2827.73593430664,2844.45075012958,2624.62502504328,15,34
"912343756",74,2535.18226364567,1741.60696185054,2855.36548874306,27,47
"912343757",47,2642.27024624191,2740.43199339119,2602.36394728806,17,30
"912343758",63,3086.09247215062,2756.64287371604,2762.96971264875,25,38
"912343759",53,3053.87121131255,2861.23103279329,2667.061866114,19,34
"912343760",43,2760.49037158445,2536.7616132377,2555.47878346624,11,32
"912343761",42,2595.24159322077,3053.27792768353,2543.21752514954,11,31
"912343762",37,2620.51484762402,3034.59518518411,2478.17471526668,9,28
"912343763",82,3135.19090455086,3541.26049561602,2915.91045786314,30,52
"912343764",84,2557.37431559319,2495.31743598604,2930.30814451558,26,58
"912343765",78,2270.28864281518,2940.33697625677,2886.25582696583,27,51
"912343766",76,2819.49820252371,2763.86230229448,2870.97236507783,26,50
"912343767",68,3161.85047133616,1991.97614864811,2806.43931339586,24,44
"912343768",68,3301.95729791496,4284.45585902227,2806.43931339586,22,46
"912343769",57,2699.44278046755,2114.21575225395,2707.02236739438,18,39
"912343770",77,3094.12779528057,2389.00977432564,2878.65357631343,24,53
"912343771",80,2615.61753628182,2404.80716644431,2901.2306171403,26,54
"912343772",73,2991.97907317162,2826.02137025992,2847.4358582506,25,48
"912343773",63,3190.47422695107,3226.01450335132,2762.96971264875,16,47
"912343774",63,3258.44581204241,2836.52333571657,2762.96971264875,22,41
"912343775",73,3566.12155764353,3260.76172641762,2847.4358582506,25,48
"912343776",75,3152.19380938904,2592.82539255981,2863.21031780169,24,51
"912343777",73,3308.63706870214,2470.39736128633,2847.4358582506,22,51
"912343778",85,2286.28972996728,1837.32307966015,2937.40494579778,23,62
"912343779",39,2537.22319154806,2497.85064830087,2504.98447234734,13,26
"912343780",45,2787.97361919629,2664.78522296909,2579.33597919865,17,28
"912343781",42,2805.50183803081,3014.61702239165,2543.21752514954,12,30
"912343782",38,2852.94268504647,2685.58072063466,2491.71993967651,15,23
"912343783",35,2683.53569709755,2377.81645479953,2450.1860183293,12,23
"912343784",46,2393.74496759778,2043.14210434104,2590.94954296761,17,29
"912343785",44,2718.12984809104,3114.81115798551,2567.51523707907,16,28
"912343786",44,2712.0658689028,1643.55295484811,2567.51523707907,13,31
"912343787",38,2470.61159331247,2468.54854548486,2491.71993967651,13,25
"912343788",31,2521.0704770622,2448.772203404,2390.15469389133,9,22
"912343789",47,2384.83213665274,2945.94559020183,2602.36394728806,16,31
"912343790",57,2382.21154907459,2003.78187740672,2707.02236739438,16,41
"912343791",58,2867.912010021,3361.77966794188,2716.66249357165,22,36
"912343792",57,2659.2601657745,3366.94177411518,2707.02236739438,22,35
"912343793",57,2603.64082190824,2287.36174084685,2707.02236739438,16,41
"912343794",61,2900.02243796906,3790.16678888857,2744.81051624266,24,37
"912343796",55,2802.96066202407,2348.86329377518,2687.33120998132,19,36
"912343797",57,3100.11497637267,3559.07409825548,2707.02236739438,17,40
"912343798",56,2838.65062024998,2547.85695199948,2697.24673169728,19,37
"912343799",54,2828.90939078478,2732.1908141263,2677.2712016452,18,36
"912343800",52,3244.05986782648,3311.69916304878,2656.6981055205,19,33
"912343801",67,2613.46771477203,1376.5545795627,2797.95380131742,23,44
"912343802",60,2949.90814871346,2198.52070978091,2735.5526890818,20,40
"912343803",65,3261.12591082331,2920.15680518286,2780.67589681985,19,46
"912343804",53,2543.85812233737,2222.4561757003,2667.061866114,18,35
"912343805",77,2577.71063339915,1920.88231710046,2878.65357631343,26,51
"912343806",45,2507.6426218906,2043.06222705041,2579.33597919865,14,31
"912343807",51,2767.84340680215,2366.73514350493,2646.17454577679,21,30
"912343808",55,2841.12966848139,2340.4633297075,2687.33120998132,23,32
"912343809",60,3385.09177999378,3242.80680330057,2735.5526890818,18,42
"912343810",63,3029.25021117832,3195.05558236658,2762.96971264875,25,38
"912343811",49,2736.91954362279,2733.94485186244,2624.62502504328,21,28
"912343812",66,2798.90276131182,3275.35630421071,2789.3669207067,23,43
"912343813",50,2653.6890702372,2521.3279762756,2635.48551585152,17,33
"912343814",28,2365.82293183851,2433.2422751386,2340.94327947849,7,21
"912343815",81,2962.56860369098,2412.21114268834,2908.60658576875,23,58
"912343816",83,2543.58892373337,1945.61604005289,2923.1438046077,27,56
"912343817",101,2843.29688056452,2445.26723796996,3042.80202352452,34,67
"912343818",68,2489.1862884013,2576.28586592982,2806.43931339586,25,43
"912343819",36,2483.15106749904,2326.07878881319,2464.33502634194,8,28
"912343820",8,1773.64401563916,1871.56778332711,1812.11073017574,2,6
"912343821",29,2203.11426558698,2385.89002354289,2357.79423966008,12,17
"912343823",25,2328.09836276065,2398.74562385933,2287.34065519221,9,16
"912343824",6,1789.968644101,1805.60749089029,1708.62817714657,2,4
"912343825",32,2129.20891239787,2024.10489330528,2405.71569249515,12,20
"912343826",39,2414.85418639778,2278.89249230739,2504.98447234734,13,26
"912343827",24,2101.72689473103,2168.90055117962,2268.33468283819,7,17
"912343828",9,1883.05491172377,1890.00696416707,1856.26587460569,3,6
"912343829",31,2361.55363224707,2040.82050047196,2390.15469389133,12,19
"912343830",24,2311.79527116739,2386.65139607541,2268.33468283819,8,16
"912343831",29,2242.5905398394,2376.61408263399,2357.79423966008,9,20
"912343843",29,2054.93399029705,1765.82588377348,2357.79423966008,4,25
"912343844",11,1781.96376830739,1881.81555742875,1933.98659929558,2,9
"912343845",24,1852.91684367524,1845.28035600418,2268.33468283819,3,21
"912343846",17,1923.24635902014,1693.95860972143,2113.95669457394,2,15
"912343847",20,2054.65513707461,2007.13896502325,2185.35845629437,2,18
"912343848",11,1830.31321051553,1772.49531305077,1933.98659929558,1,10
"912343849",21,1815.05472146546,1643.08005383479,2207.26116887512,4,17
"912343850",16,1831.3350536443,1470.60009205097,2087.92318348224,0,16
"912343851",20,1901.87242507235,1582.00367597435,2185.35845629437,2,18
"912343852",21,1895.35591279747,1497.31650500172,2207.26116887512,2,19
"912343853",12,1726.98770938573,1475.39067503171,1968.69006049611,0,12
"912343854",14,1685.7409920873,1243.49387544744,2031.70713799962,2,12
"912343855",23,2027.69568400579,1720.6952317156,2248.68783741607,5,18
"912343856",18,1836.06091249722,1628.83893279059,2138.79896507223,6,12
"912343857",29,2045.91456519522,1770.92483557845,2357.79423966008,5,24
"912343858",20,1858.33940500876,1890.88776213336,2185.35845629437,3,17
"912343859",33,1905.39050707565,1237.98856130044,2420.89448855093,5,28
"912343860",18,1839.57764027752,1622.03518485468,2138.79896507223,4,14
"912343861",24,1902.36048331866,1681.201792599,2268.33468283819,3,21
"912343862",18,1872.80564001168,1740.83164351655,2138.79896507223,2,16
"912343863",19,1895.40645573578,1767.23829837103,2162.56636020013,3,16
"912343864",15,1913.11368224911,1691.96251872157,2060.56118614118,3,12
"912343865",17,1955.83306646944,1748.30601411814,2113.95669457394,2,15
"912343866",18,1914.55214665444,1627.92210486457,2138.79896507223,3,15
"912343867",12,1847.82934322255,1733.01503291862,1968.69006049611,3,9
"912343868",17,1882.43767561261,1453.05252729233,2113.95669457394,3,14
"912343869",20,1927.99218658793,1551.97748503951,2185.35845629437,5,15
"912343870",15,1807.79150762373,1323.48520291636,2060.56118614118,1,14
"912343871",16,1845.35894995158,1441.02663142898,2087.92318348224,3,13
"912343872",8,1674.25415457163,1548.71906825789,1812.11073017574,1,7
"912343873",5,1602.87208940249,1557.10500710296,1646.12614877363,2,3
"912343874",7,1613.93027964504,1615.29808440239,1763.32076508842,2,5
"912343875",11,1781.9852348124,1712.67975965369,1933.98659929558,3,8
"912343876",10,1729.56876002609,1587.28247232418,1896.67490607898,3,7
"912343877",7,1625.95038667089,1580.26208492413,1763.32076508842,2,5
"912343878",3,1471.15207791048,1416.62672013708,1482.92019466158,2,1
"912343879",8,1693.41256660001,1709.51314254785,1812.11073017574,1,7
"912343880",20,1796.664059027,1328.69711767672,2185.35845629437,4,16
"912343881",21,1933.21693948535,1447.92584492779,2207.26116887512,4,17
"912343882",19,1825.83625534661,1283.08048540747,2162.56636020013,4,15
"912343883",18,1872.92939786575,1467.23329835739,2138.79896507223,3,15
"912343884",17,1872.55692567979,1457.9356166827,2113.95669457394,3,14
"912343885",13,1771.10253079083,1394.58301332433,2001.16379457045,1,12
"912343886",18,1898.04640251044,1490.81238098414,2138.79896507223,3,15
"912343887",17,1843.86246678595,1506.4871668247,2113.95669457394,3,14
"912343888",20,1860.8395929765,1528.1505425593,2185.35845629437,4,16
"912343889",16,1865.5988660592,1758.71522881184,2087.92318348224,3,13
"912343890",16,1878.32271044637,1745.91145290712,2087.92318348224,4,12
"912343891",13,1858.81095514505,1728.20525416973,2001.16379457045,4,9
"912343892",18,1926.50022552215,1405.69748795219,2138.79896507223,2,16
"912343893",17,1919.0245628414,1473.55692459732,2113.95669457394,3,14
"912343894",14,1894.66615391642,1629.8275846499,2031.70713799962,4,10
"912343895",16,1891.99513488171,1649.59068637023,2087.92318348224,3,13
"912343896",19,1891.5544653095,1616.67551456105,2162.56636020013,3,16
"912343897",17,1889.26504436532,1403.26826834055,2113.95669457394,3,14
"912343898",20,1904.58194935251,1419.0019262786,2185.35845629437,3,17
"912343899",17,1896.23610259483,1434.09792322645,2113.95669457394,3,14
"912343900",14,1822.6241607714,1529.37582491129,2031.70713799962,2,12
"912343901",14,1824.26876711988,1668.83857937503,2031.70713799962,4,10
"912343902",17,1788.7084106312,1654.38909838172,2113.95669457394,2,15
"912343903",10,1744.89848662582,1576.15549486775,1896.67490607898,2,8
"912343904",12,1755.91934997867,1749.64269616982,1968.69006049611,3,9
"912343905",12,1799.87956139129,1625.13103171042,1968.69006049611,3,9
"912343906",20,1896.59155383084,1680.49293876138,2185.35845629437,5,15
"912343907",12,1762.11359877164,1763.84652230358,1968.69006049611,3,9
"912343908",10,1729.37126566763,1531.27831352272,1896.67490607898,1,9
"912343909",19,1883.67371687385,1321.87627455153,2162.56636020013,2,17
"912343910",17,1779.50300048038,1246.72291523613,2113.95669457394,2,15
"912343911",15,1798.26274160221,1360.53688248254,2060.56118614118,2,13
"912343912",16,1831.26306055939,1493.18346920171,2087.92318348224,2,14
"912343913",13,1868.38876085439,1689.98651337363,2001.16379457045,2,11
"912343914",13,1824.46131157856,1666.23434586095,2001.16379457045,3,10
"912343915",14,1806.96315828723,1335.37782042293,2031.70713799962,1,13
"912343934",17,2015.5772080415,1996.55943952607,2113.95669457394,5,12
"912343935",10,1839.59013426292,1873.32357380715,1896.67490607898,0,10
"912343936",12,2030.93743719618,1967.47952761311,1968.69006049611,4,8
"912343945",20,2009.3297364088,1901.58612941608,2185.35845629437,3,17
"912343956",9,1680.25074088091,1480.81123043433,1856.26587460569,3,6
"912344074",8,1607.71271768695,1337.03200436753,1812.11073017574,1,7
"912344075",4,1475.57606540489,1419.20335080975,1572.73281143487,0,4
"912344076",5,1490.90902255619,1616.91490596453,1646.12614877363,1,4
"912344085",9,1591.28876338584,1183.37457002677,1856.26587460569,2,7
"912344086",12,1632.32545926921,1433.94395539686,1968.69006049611,3,9
"912344087",10,1621.16693735516,1411.34828490668,1896.67490607898,3,7
"912344095",3,1398.46704240366,1331.68462793534,1482.92019466158,1,2
"912344099",8,1638.70531745718,1458.25707185061,1812.11073017574,1,7
"912344100",10,1643.73996678937,1545.21470714675,1896.67490607898,0,10
"912344101",13,1680.41952614208,1503.37351865045,2001.16379457045,1,12
"912344102",14,1574.79026803415,1191.51311690214,2031.70713799962,0,14
"912344103",8,1655.17768273118,1576.59080922773,1812.11073017574,0,8
"912344104",1,1150.67276488192,1119.41771915963,1184.66451052022,1,0
"912344106",1,1150.67276488192,1097.05484533734,1184.66451052022,1,0
"912344107",1,1168.07761147649,1173.14249841464,1184.66451052022,1,0
"912344108",3,1377.17718976313,NA,1482.92019466158,1,2
"912344109",2,1310.95801905599,1289.79877935359,1364.97646362037,1,1
"912344110",12,1646.0702090724,1307.90947013014,1968.69006049611,0,12
"912344111",9,1630.07272271481,1406.33051080431,1856.26587460569,0,9
"912344112",8,1614.45551068786,1440.0338509605,1812.11073017574,0,8
"912344113",5,1533.40675714441,1386.84772846104,1646.12614877363,1,4
"912344114",9,1672.31837460676,1494.99261992988,1856.26587460569,5,4
"912344115",8,1655.00676084187,1476.73162230465,1812.11073017574,4,4
"912344116",11,1707.91355756274,1539.36178039012,1933.98659929558,5,6
"912344117",10,1735.57216870022,1511.60706709688,1896.67490607898,5,5
"912344118",10,1836.60736846985,1631.72685747246,1896.67490607898,3,7
"912344119",10,1897.10739218128,1948.7052878576,1896.67490607898,4,6
"912344120",10,1789.3203183806,1688.6503203099,1896.67490607898,3,7
"912344121",10,1836.2987776781,1732.84769405439,1896.67490607898,3,7
"912344122",11,1668.60722010163,1297.46277126575,1933.98659929558,0,11
"912344123",5,1554.23511163189,1408.70640858846,1646.12614877363,0,5
"912344124",10,1665.16562125903,1411.61944933709,1896.67490607898,0,10
"912344125",8,1628.33832355452,1472.68207162418,1812.11073017574,0,8
"912344126",9,1623.52141038176,1667.57441375627,1856.26587460569,6,3
"912344127",10,1819.79242894323,1671.58843384486,1896.67490607898,4,6
"912344128",9,1681.17707900758,1537.22476842965,1856.26587460569,4,5
"912344129",11,1744.25696336749,1627.34850946655,1933.98659929558,5,6
"912344130",14,1914.34327851659,1789.58380508833,2031.70713799962,5,9
"912344131",9,1743.1850702421,1685.60450324557,1856.26587460569,4,5
"912344132",8,1820.20807897428,1678.4754154034,1812.11073017574,2,6
"912344133",9,1758.02830494722,1685.75125578544,1856.26587460569,3,6
"912344134",2,1319.99049277353,1364.97646362037,1364.97646362037,2,0
"912344136",2,1310.95801905599,1264.03216259816,1364.97646362037,1,1
"912344138",1,1150.67276488192,1130.43703863445,1184.66451052022,1,0
"912344139",3,1382.12537714648,1453.2955454943,1482.92019466158,1,2
"912344140",22,1973.56686330151,1563.21228782672,2228.3491786518,5,17
"912344142",24,1879.90907758618,1341.58169321158,2268.33468283819,5,19
"912344143",24,1951.87131227068,1582.40118562279,2268.33468283819,7,17
"912344144",9,1679.03409111891,1455.30635507405,1856.26587460569,2,7
"912344145",19,1835.8970512269,1439.27395304989,2162.56636020013,4,15
"912344146",15,1834.86902244234,1585.47234823889,2060.56118614118,3,12
"912344147",15,1799.99856362799,1437.4029791535,2060.56118614118,4,11
"912344149",19,1857.04463000875,1587.60369297613,2162.56636020013,3,16
"912344150",7,1671.34530449318,1629.48479897972,1763.32076508842,2,5
"912344151",17,1850.20408812092,1464.65561695973,2113.95669457394,4,13
"912344152",13,1780.4840966259,1465.19306299925,2001.16379457045,2,11
"912344153",11,1815.59815787117,1906.23167145638,1933.98659929558,3,8
"912344154",10,1806.91782021274,1845.96287807651,1896.67490607898,4,6
"912344155",3,1482.43247679265,1564.17563181492,1482.92019466158,0,3
"912344156",1,1199.87616926906,1241.75421342509,1184.66451052022,0,1
"912344157",4,1541.93169217737,1634.5752436846,1572.73281143487,0,4
"912344158",5,1628.43730721309,1699.93118251423,1646.12614877363,1,4
"912344159",13,1888.73539885805,1859.32019451448,2001.16379457045,4,9
"912344160",12,1877.83687577147,1849.60573758793,1968.69006049611,4,8
"912344161",15,1837.94717100655,1630.26697085148,2060.56118614118,4,11
"912344162",12,1828.4123332121,1770.86882012788,1968.69006049611,3,9
"912344163",13,1819.84188048662,1679.74396682287,2001.16379457045,6,7
"912344164",36,2500.003062435,2703.11188147206,2464.33502634194,6,30
"912344165",42,2672.73558747452,2799.79022715866,2543.21752514954,4,38
"912344166",51,2499.13055525048,2666.50685105636,2646.17454577679,14,37
"912344168",48,2888.75442104299,2923.7918914165,2613.58673801098,14,34
"912344169",55,2964.53218378795,3537.77204973333,2687.33120998132,19,36
"912344170",43,3141.63423800487,3383.34635642375,2555.47878346624,13,30
"912344171",37,2773.88344164766,3146.55686685309,2478.17471526668,11,26
"912344172",37,3227.44279963782,3314.77123027644,2478.17471526668,14,23
"912344173",57,3125.45920342895,3212.45318243526,2707.02236739438,22,35
"912344174",52,3181.86288479035,3199.68785499839,2656.6981055205,20,32
"912344175",35,2669.42053220263,3042.35736061654,2450.1860183293,8,27
"912344176",33,2759.81841581187,2870.77185298957,2420.89448855093,8,25
"912344177",40,2306.69246780916,2146.99722714722,2517.98110851286,11,29
"912344178",42,2406.38528639042,2459.42600991493,2543.21752514954,12,30
"912344179",66,3413.80227132402,3193.99842960046,2789.3669207067,23,43
"912344180",55,2812.03207876189,2645.66246826927,2687.33120998132,18,37
"912344181",55,2952.52472229273,2795.19893906404,2687.33120998132,18,37
"912344182",60,2632.55809219616,2082.96041642272,2735.5526890818,20,40
"912344183",53,2796.25984704403,2352.93837783084,2667.061866114,17,36
"912344184",63,3388.90804989151,3081.97698004024,2762.96971264875,24,39
